image,width,height,quality_status,brightness,contrast,blur_score,defect_count,affected_area_percentage,largest_defect_percentage,average_confidence,main_defect,severity_score,severity,decision,explanation
patches_137.jpg,200,200,PASS,84.03,48.32,993.2,4,100.0,59.279998779296875,0.512,patches,89,HIGH,REJECT,Large affected area | Large individual defect | Defect detected in center region | 2 low-confidence detection(s)
patches_139.jpg,200,200,PASS,109.8,49.72,1369.46,4,35.290000915527344,19.639999389648438,0.622,patches,84,HIGH,REJECT,Large affected area | Large individual defect | 1 low-confidence detection(s)
patches_140.jpg,200,200,PASS,84.89,58.89,1042.19,5,63.2400016784668,23.59000015258789,0.773,patches,89,HIGH,REJECT,Large affected area | Large individual defect | Multiple defects detected
patches_156.jpg,200,200,PASS,175.15,56.21,2024.6,2,11.489999771118164,7.869999885559082,0.796,patches,70,HIGH,REJECT,Large affected area | Defect detected in center region
patches_157.jpg,200,200,PASS,140.24,63.09,1568.48,3,97.0199966430664,50.279998779296875,0.643,patches,85,HIGH,REJECT,Large affected area | Large individual defect | Defect detected in center region | 1 low-confidence detection(s)
patches_168.jpg,200,200,PASS,143.2,64.86,1738.09,9,67.29000091552734,18.889999389648438,0.408,patches,89,HIGH,REJECT,Large affected area | Large individual defect | Multiple defects detected | Defect detected in center region | 5 low-confidence detection(s)
patches_18.jpg,200,200,PASS,156.39,57.14,1925.52,3,40.95000076293945,28.260000228881836,0.761,patches,85,HIGH,REJECT,Large affected area | Large individual defect | Defect detected in center region
patches_182.jpg,200,200,PASS,89.56,46.93,1111.89,4,33.119998931884766,24.899999618530273,0.534,patches,89,HIGH,REJECT,Large affected area | Large individual defect | Defect detected in center region | 1 low-confidence detection(s)
patches_184.jpg,200,200,PASS,168.28,61.24,2198.56,4,41.09000015258789,28.90999984741211,0.593,patches,89,HIGH,REJECT,Large affected area | Large individual defect | 1 low-confidence detection(s)
patches_186.jpg,200,200,PASS,137.77,62.35,1737.79,2,49.439998626708984,28.190000534057617,0.848,patches,81,HIGH,REJECT,Large affected area | Large individual defect | Defect detected in center region
patches_193.jpg,200,200,PASS,139.6,53.4,1994.5,4,40.84000015258789,18.540000915527344,0.733,patches,86,HIGH,REJECT,Large affected area | Large individual defect | Defect detected in center region
patches_211.jpg,200,200,PASS,130.44,50.73,1971.67,3,100.0,61.84000015258789,0.652,patches,85,HIGH,REJECT,Large affected area | Large individual defect | Defect detected in center region
patches_213.jpg,200,200,PASS,62.47,34.22,710.98,3,27.020000457763672,15.960000038146973,0.726,patches,71,HIGH,REJECT,Large affected area | Large individual defect
patches_220.jpg,200,200,PASS,125.03,61.04,1658.42,6,100.0,59.31999969482422,0.41,patches,92,HIGH,REJECT,Large affected area | Large individual defect | Multiple defects detected | Defect detected in center region | 4 low-confidence detection(s)
patches_225.jpg,200,200,PASS,88.13,40.6,1065.29,2,19.450000762939453,18.760000228881836,0.543,patches,71,HIGH,REJECT,Large affected area | Large individual defect | Defect detected in center region | 1 low-confidence detection(s)
patches_226.jpg,200,200,PASS,68.62,30.24,793.77,2,21.3799991607666,10.720000267028809,0.804,patches,71,HIGH,REJECT,Large affected area | Large individual defect
patches_228.jpg,200,200,PASS,148.44,55.33,2310.29,9,100.0,41.72999954223633,0.433,patches,92,HIGH,REJECT,Large affected area | Large individual defect | Multiple defects detected | Defect detected in center region | 5 low-confidence detection(s)
patches_231.jpg,200,200,PASS,153.19,59.45,2084.7,10,84.0,29.540000915527344,0.488,patches,92,HIGH,REJECT,Large affected area | Large individual defect | Multiple defects detected | 3 low-confidence detection(s)
patches_241.jpg,200,200,PASS,213.55,56.2,2000.63,2,21.34000015258789,18.93000030517578,0.52,patches,78,HIGH,REJECT,Large affected area | Large individual defect | Defect detected in center region | 1 low-confidence detection(s)
patches_247.jpg,200,200,PASS,173.19,68.71,2041.16,5,100.0,48.45000076293945,0.463,patches,89,HIGH,REJECT,Large affected area | Large individual defect | Multiple defects detected | 2 low-confidence detection(s)
patches_248.jpg,200,200,PASS,179.81,65.6,1990.03,8,68.2300033569336,14.199999809265137,0.465,patches,89,HIGH,REJECT,Large affected area | Large individual defect | Multiple defects detected | 4 low-confidence detection(s)
patches_257.jpg,200,200,PASS,131.03,63.84,1812.74,6,62.11000061035156,23.770000457763672,0.516,patches,92,HIGH,REJECT,Large affected area | Large individual defect | Multiple defects detected | 2 low-confidence detection(s)
patches_258.jpg,200,200,PASS,106.44,43.74,1387.75,3,18.389999389648438,13.479999542236328,0.559,patches,77,HIGH,REJECT,Large affected area | Large individual defect | Defect detected in center region | 1 low-confidence detection(s)
patches_259.jpg,200,200,PASS,170.23,56.97,2115.36,4,37.22999954223633,21.34000015258789,0.502,patches,87,HIGH,REJECT,Large affected area | Large individual defect | 2 low-confidence detection(s)
patches_26.jpg,200,200,PASS,127.82,68.42,1487.05,8,100.0,40.84000015258789,0.541,patches,92,HIGH,REJECT,Large affected area | Large individual defect | Multiple defects detected | Defect detected in center region | 2 low-confidence detection(s)
patches_262.jpg,200,200,PASS,110.0,56.29,1544.21,3,31.93000030517578,19.450000762939453,0.726,patches,77,HIGH,REJECT,Large affected area | Large individual defect
patches_269.jpg,200,200,PASS,129.45,65.14,1840.87,8,91.94999694824219,23.239999771118164,0.471,patches,92,HIGH,REJECT,Large affected area | Large individual defect | Multiple defects detected | 5 low-confidence detection(s)
patches_279.jpg,200,200,PASS,116.26,43.2,1538.12,3,23.190000534057617,9.949999809265137,0.8,patches,70,HIGH,REJECT,Large affected area
patches_289.jpg,200,200,PASS,63.75,37.38,706.67,6,59.81999969482422,18.739999771118164,0.6,patches,89,HIGH,REJECT,Large affected area | Large individual defect | Multiple defects detected | Defect detected in center region | 1 low-confidence detection(s)
patches_295.jpg,200,200,PASS,146.28,70.36,1824.08,3,82.76000213623047,43.2599983215332,0.701,patches,80,HIGH,REJECT,Large affected area | Large individual defect
patches_299.jpg,200,200,PASS,52.24,38.16,614.96,3,59.439998626708984,31.34000015258789,0.868,patches,81,HIGH,REJECT,Large affected area | Large individual defect | Defect detected in center region
patches_300.jpg,200,200,PASS,92.03,44.93,1228.57,4,43.470001220703125,21.229999542236328,0.416,patches,89,HIGH,REJECT,Large affected area | Large individual defect | Defect detected in center region | 2 low-confidence detection(s)
patches_38.jpg,200,200,PASS,179.64,71.72,1810.32,3,43.400001525878906,32.13999938964844,0.616,patches,77,HIGH,REJECT,Large affected area | Large individual defect | 1 low-confidence detection(s)
patches_39.jpg,200,200,PASS,207.23,44.63,2343.03,1,4.139999866485596,4.139999866485596,0.896,patches,41,MEDIUM,INSPECT,Defect detected in center region
patches_46.jpg,200,200,PASS,140.79,71.88,1428.32,4,64.79000091552734,32.279998779296875,0.696,patches,89,HIGH,REJECT,Large affected area | Large individual defect | Defect detected in center region
patches_62.jpg,200,200,PASS,189.91,40.63,2582.47,1,7.21999979019165,7.21999979019165,0.834,patches,54,MEDIUM,INSPECT,Moderate affected area | Defect detected in center region
patches_67.jpg,200,200,PASS,160.5,49.11,2265.86,3,22.729999542236328,12.180000305175781,0.816,patches,77,HIGH,REJECT,Large affected area | Large individual defect
patches_68.jpg,200,200,PASS,151.0,42.51,1992.83,4,17.8700008392334,7.539999961853027,0.711,patches,73,HIGH,REJECT,Large affected area | 1 low-confidence detection(s)
patches_69.jpg,200,200,PASS,168.9,50.12,2350.35,3,21.200000762939453,8.119999885559082,0.651,patches,70,HIGH,REJECT,Large affected area | 1 low-confidence detection(s)
patches_7.jpg,200,200,PASS,85.5,63.11,1106.25,1,49.88999938964844,49.88999938964844,0.953,patches,71,HIGH,REJECT,Large affected area | Large individual defect | Defect detected in center region
patches_79.jpg,200,200,PASS,168.4,60.45,2398.56,3,30.079999923706055,21.149999618530273,0.779,patches,85,HIGH,REJECT,Large affected area | Large individual defect | Defect detected in center region
patches_83.jpg,200,200,PASS,133.94,53.82,1664.61,2,23.389999389648438,19.59000015258789,0.54,patches,78,HIGH,REJECT,Large affected area | Large individual defect | Defect detected in center region | 1 low-confidence detection(s)
patches_90.jpg,200,200,PASS,128.02,57.24,1629.61,4,56.439998626708984,28.770000457763672,0.618,patches,89,HIGH,REJECT,Large affected area | Large individual defect | Defect detected in center region
patches_97.jpg,200,200,REVIEW,35.6,17.56,306.68,2,17.649999618530273,13.369999885559082,0.772,patches,74,HIGH,REJECT,Large affected area | Large individual defect | Defect detected in center region | Image quality requires review
pitted_surface_105.jpg,200,200,REVIEW,168.55,17.81,325.68,1,99.95999908447266,99.95999908447266,0.899,pitted_surface,79,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | Image quality requires review
pitted_surface_115.jpg,200,200,REVIEW,242.4,12.33,210.14,1,99.93000030517578,99.93000030517578,0.901,pitted_surface,79,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | Image quality requires review
pitted_surface_116.jpg,200,200,PASS,215.6,22.24,212.67,1,98.80999755859375,98.80999755859375,0.936,pitted_surface,79,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region
pitted_surface_120.jpg,200,200,REVIEW,229.5,26.48,282.95,2,100.0,68.4800033569336,0.821,pitted_surface,89,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | Image quality requires review
pitted_surface_124.jpg,200,200,PASS,157.97,32.9,83.57,1,97.27999877929688,97.27999877929688,0.636,pitted_surface,79,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region
pitted_surface_125.jpg,200,200,PASS,185.03,35.92,82.27,2,100.0,87.56999969482422,0.426,pitted_surface,89,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | 1 low-confidence detection(s)
pitted_surface_127.jpg,200,200,REVIEW,76.41,22.12,32.45,3,100.0,89.4800033569336,0.538,pitted_surface,93,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | 1 low-confidence detection(s) | Image quality requires review
pitted_surface_134.jpg,200,200,REVIEW,241.43,11.82,201.59,1,92.37000274658203,92.37000274658203,0.559,pitted_surface,79,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | Image quality requires review
pitted_surface_135.jpg,200,200,PASS,185.88,29.01,205.77,2,94.1500015258789,50.40999984741211,0.809,pitted_surface,85,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected
pitted_surface_140.jpg,200,200,REVIEW,221.93,20.05,417.32,4,100.0,57.66999816894531,0.447,pitted_surface,97,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | 2 low-confidence detection(s) | Image quality requires review
pitted_surface_141.jpg,200,200,REVIEW,215.49,13.99,298.93,1,99.97000122070312,99.97000122070312,0.92,pitted_surface,79,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | Image quality requires review
pitted_surface_15.jpg,200,200,REVIEW,224.06,15.24,333.71,1,99.97000122070312,99.97000122070312,0.92,pitted_surface,79,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | Image quality requires review
pitted_surface_151.jpg,200,200,PASS,127.38,28.48,81.82,2,100.0,99.63999938964844,0.673,pitted_surface,89,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region
pitted_surface_160.jpg,200,200,PASS,218.66,33.35,308.18,5,100.0,99.91000366210938,0.63,patches,97,HIGH,REJECT,Large affected area | Large individual defect | Multiple defects detected | Higher-risk defect type detected | Defect detected in center region
pitted_surface_165.jpg,200,200,PASS,179.35,40.74,358.15,5,100.0,80.83000183105469,0.442,patches,97,HIGH,REJECT,Large affected area | Large individual defect | Multiple defects detected | Higher-risk defect type detected | Defect detected in center region | 2 low-confidence detection(s)
pitted_surface_176.jpg,200,200,PASS,213.16,33.33,265.2,1,99.76000213623047,99.76000213623047,0.752,pitted_surface,79,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region
pitted_surface_184.jpg,200,200,REVIEW,223.78,17.88,411.54,1,99.98999786376953,99.98999786376953,0.87,pitted_surface,79,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | Image quality requires review
pitted_surface_185.jpg,200,200,PASS,218.83,22.64,581.94,2,100.0,99.56999969482422,0.545,pitted_surface,93,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | 1 low-confidence detection(s)
pitted_surface_186.jpg,200,200,REVIEW,215.86,19.68,231.5,2,100.0,98.05000305175781,0.649,pitted_surface,89,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | Image quality requires review
pitted_surface_19.jpg,200,200,PASS,186.22,25.78,478.69,2,97.95999908447266,65.51000213623047,0.891,pitted_surface,85,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected
pitted_surface_199.jpg,200,200,REVIEW,55.28,22.11,15.55,1,53.560001373291016,53.560001373291016,0.831,pitted_surface,79,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | Image quality requires review
pitted_surface_209.jpg,200,200,REVIEW,245.65,15.09,174.03,2,82.5199966430664,79.7699966430664,0.789,pitted_surface,86,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | Image quality requires review
pitted_surface_211.jpg,200,200,PASS,173.33,42.6,74.33,2,66.01000213623047,64.55000305175781,0.367,pitted_surface,86,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | 1 low-confidence detection(s)
pitted_surface_22.jpg,200,200,PASS,197.39,24.48,248.54,1,99.70999908447266,99.70999908447266,0.895,pitted_surface,79,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region
pitted_surface_224.jpg,200,200,REVIEW,84.98,29.37,45.85,1,99.41000366210938,99.41000366210938,0.868,pitted_surface,79,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | Image quality requires review
pitted_surface_228.jpg,200,200,PASS,168.73,41.39,176.03,1,98.97000122070312,98.97000122070312,0.865,pitted_surface,79,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region
pitted_surface_236.jpg,200,200,PASS,158.16,33.43,168.55,1,85.19000244140625,85.19000244140625,0.785,pitted_surface,79,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region
pitted_surface_242.jpg,200,200,PASS,199.28,27.41,435.41,1,99.87999725341797,99.87999725341797,0.805,pitted_surface,79,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region
pitted_surface_261.jpg,200,200,PASS,211.34,35.75,473.0,3,100.0,72.11000061035156,0.55,pitted_surface,93,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | 1 low-confidence detection(s)
pitted_surface_264.jpg,200,200,PASS,136.65,32.6,153.4,1,99.73999786376953,99.73999786376953,0.858,pitted_surface,79,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region
pitted_surface_267.jpg,200,200,PASS,138.27,37.76,121.08,1,99.29000091552734,99.29000091552734,0.81,pitted_surface,79,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region
pitted_surface_270.jpg,200,200,PASS,217.41,24.67,769.59,1,99.88999938964844,99.88999938964844,0.832,pitted_surface,79,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region
pitted_surface_273.jpg,200,200,PASS,128.92,33.5,121.66,1,99.36000061035156,99.36000061035156,0.693,pitted_surface,79,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region
pitted_surface_278.jpg,200,200,REVIEW,220.07,21.77,272.11,3,100.0,80.26000213623047,0.224,pitted_surface,93,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | 3 low-confidence detection(s) | Image quality requires review
pitted_surface_279.jpg,200,200,REVIEW,87.15,24.62,34.74,4,100.0,78.91999816894531,0.328,pitted_surface,97,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | 3 low-confidence detection(s) | Image quality requires review
pitted_surface_282.jpg,200,200,REVIEW,95.51,20.12,38.65,3,100.0,99.62999725341797,0.332,pitted_surface,93,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | 2 low-confidence detection(s) | Image quality requires review
pitted_surface_283.jpg,200,200,REVIEW,226.16,25.09,175.24,2,100.0,99.62999725341797,0.5,pitted_surface,86,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | 1 low-confidence detection(s) | Image quality requires review
pitted_surface_286.jpg,200,200,REVIEW,224.19,22.82,397.14,1,99.91000366210938,99.91000366210938,0.903,pitted_surface,79,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | Image quality requires review
pitted_surface_289.jpg,200,200,PASS,195.3,35.13,154.12,1,97.95999908447266,97.95999908447266,0.736,pitted_surface,79,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region
pitted_surface_294.jpg,200,200,PASS,116.65,34.49,74.2,4,100.0,85.68000030517578,0.353,pitted_surface,97,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | 2 low-confidence detection(s)
pitted_surface_31.jpg,200,200,REVIEW,224.49,14.97,509.96,1,99.97000122070312,99.97000122070312,0.907,pitted_surface,79,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | Image quality requires review
pitted_surface_33.jpg,200,200,PASS,202.84,23.99,816.0,1,99.12999725341797,99.12999725341797,0.872,pitted_surface,79,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region
pitted_surface_36.jpg,200,200,PASS,180.44,28.79,173.05,1,99.9800033569336,99.9800033569336,0.851,pitted_surface,79,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region
pitted_surface_39.jpg,200,200,REVIEW,223.63,15.56,724.34,1,100.0,100.0,0.913,pitted_surface,79,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | Image quality requires review
pitted_surface_4.jpg,200,200,PASS,107.73,26.26,50.6,4,100.0,82.63999938964844,0.398,pitted_surface,97,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | 3 low-confidence detection(s)
pitted_surface_43.jpg,200,200,PASS,155.82,36.89,118.63,1,99.9000015258789,99.9000015258789,0.853,pitted_surface,79,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region
pitted_surface_45.jpg,200,200,PASS,160.91,31.42,192.76,1,100.0,100.0,0.911,pitted_surface,79,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region
pitted_surface_53.jpg,200,200,REVIEW,225.15,18.78,164.34,3,100.0,99.94999694824219,0.419,pitted_surface,93,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | 2 low-confidence detection(s) | Image quality requires review
pitted_surface_64.jpg,200,200,PASS,191.49,28.07,174.82,1,99.98999786376953,99.98999786376953,0.899,pitted_surface,79,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region
pitted_surface_71.jpg,200,200,PASS,133.57,35.16,52.65,1,82.33999633789062,82.33999633789062,0.801,pitted_surface,79,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region
pitted_surface_81.jpg,200,200,PASS,112.6,29.65,69.06,1,100.0,100.0,0.817,pitted_surface,79,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region
pitted_surface_83.jpg,200,200,PASS,184.91,34.79,219.11,2,95.4000015258789,49.150001525878906,0.87,pitted_surface,85,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected
pitted_surface_87.jpg,200,200,REVIEW,106.22,19.71,27.39,1,28.93000030517578,28.93000030517578,0.773,pitted_surface,75,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Image quality requires review
pitted_surface_95.jpg,200,200,PASS,212.96,27.54,133.69,1,99.97000122070312,99.97000122070312,0.827,pitted_surface,79,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region
pitted_surface_97.jpg,200,200,PASS,105.88,25.88,68.18,1,99.73999786376953,99.73999786376953,0.766,pitted_surface,79,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region
rolled-in_scale_102.jpg,200,200,REVIEW,112.93,15.52,484.28,4,22.3799991607666,13.010000228881836,0.224,rolled-in_scale,94,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | 4 low-confidence detection(s) | Image quality requires review
rolled-in_scale_103.jpg,200,200,REVIEW,111.72,15.98,483.05,2,25.299999237060547,23.639999389648438,0.437,rolled-in_scale,85,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | 1 low-confidence detection(s) | Image quality requires review
rolled-in_scale_104.jpg,200,200,REVIEW,112.26,15.49,506.45,1,23.770000457763672,23.770000457763672,0.638,rolled-in_scale,79,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | Image quality requires review
rolled-in_scale_107.jpg,200,200,REVIEW,113.31,14.54,546.03,2,29.81999969482422,15.319999694824219,0.282,rolled-in_scale,76,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | 2 low-confidence detection(s) | Image quality requires review
rolled-in_scale_117.jpg,200,200,REVIEW,118.42,16.9,705.44,1,11.130000114440918,11.130000114440918,0.36,rolled-in_scale,65,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | 1 low-confidence detection(s) | Image quality requires review
rolled-in_scale_118.jpg,200,200,REVIEW,121.33,17.64,618.71,5,43.84000015258789,17.350000381469727,0.43,rolled-in_scale,94,HIGH,REJECT,Large affected area | Large individual defect | Multiple defects detected | Higher-risk defect type detected | Defect detected in center region | 2 low-confidence detection(s) | Image quality requires review
rolled-in_scale_122.jpg,200,200,REVIEW,127.76,14.53,689.36,4,36.13999938964844,14.770000457763672,0.336,rolled-in_scale,94,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | 2 low-confidence detection(s) | Image quality requires review
rolled-in_scale_128.jpg,200,200,PASS,137.78,22.47,974.44,2,28.389999389648438,20.530000686645508,0.233,rolled-in_scale,89,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | 2 low-confidence detection(s)
rolled-in_scale_131.jpg,200,200,REVIEW,132.24,17.05,795.76,7,100.0,38.83000183105469,0.265,rolled-in_scale,100,HIGH,REJECT,Large affected area | Large individual defect | Multiple defects detected | Higher-risk defect type detected | Defect detected in center region | 7 low-confidence detection(s) | Image quality requires review
rolled-in_scale_137.jpg,200,200,REVIEW,132.13,18.61,780.21,1,3.9600000381469727,3.9600000381469727,0.469,rolled-in_scale,49,MEDIUM,INSPECT,Higher-risk defect type detected | Defect detected in center region | Image quality requires review
rolled-in_scale_141.jpg,200,200,REVIEW,137.18,17.05,866.9,4,70.41000366210938,31.110000610351562,0.332,rolled-in_scale,97,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | 3 low-confidence detection(s) | Image quality requires review
rolled-in_scale_159.jpg,200,200,REVIEW,137.7,18.63,865.35,2,23.360000610351562,13.319999694824219,0.326,rolled-in_scale,82,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | 1 low-confidence detection(s) | Image quality requires review
rolled-in_scale_171.jpg,200,200,REVIEW,135.86,19.86,896.44,3,76.62000274658203,32.09000015258789,0.386,rolled-in_scale,93,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | 1 low-confidence detection(s) | Image quality requires review
rolled-in_scale_176.jpg,200,200,REVIEW,138.77,17.72,923.24,2,17.360000610351562,11.270000457763672,0.388,rolled-in_scale,78,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | 1 low-confidence detection(s) | Image quality requires review
rolled-in_scale_178.jpg,200,200,REVIEW,139.21,18.17,978.48,5,72.04000091552734,31.889999389648438,0.476,rolled-in_scale,97,HIGH,REJECT,Large affected area | Large individual defect | Multiple defects detected | Higher-risk defect type detected | 2 low-confidence detection(s) | Image quality requires review
rolled-in_scale_182.jpg,200,200,REVIEW,135.91,18.08,853.94,3,58.5099983215332,30.540000915527344,0.237,rolled-in_scale,92,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | 3 low-confidence detection(s) | Image quality requires review
rolled-in_scale_19.jpg,200,200,REVIEW,143.23,17.65,786.78,3,50.2599983215332,20.690000534057617,0.323,rolled-in_scale,85,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | 3 low-confidence detection(s) | Image quality requires review
rolled-in_scale_190.jpg,200,200,REVIEW,116.68,12.84,691.99,8,79.02999877929688,20.979999542236328,0.329,rolled-in_scale,100,HIGH,REJECT,Large affected area | Large individual defect | Multiple defects detected | Higher-risk defect type detected | 6 low-confidence detection(s) | Image quality requires review
rolled-in_scale_197.jpg,200,200,REVIEW,117.56,14.6,639.89,5,33.130001068115234,13.880000114440918,0.588,rolled-in_scale,94,HIGH,REJECT,Large affected area | Large individual defect | Multiple defects detected | Higher-risk defect type detected | Image quality requires review
rolled-in_scale_198.jpg,200,200,REVIEW,118.16,15.85,696.67,4,55.40999984741211,20.190000534057617,0.402,rolled-in_scale,97,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | 2 low-confidence detection(s) | Image quality requires review
rolled-in_scale_199.jpg,200,200,REVIEW,120.8,14.37,720.76,6,100.0,33.5,0.317,rolled-in_scale,100,HIGH,REJECT,Large affected area | Large individual defect | Multiple defects detected | Higher-risk defect type detected | 5 low-confidence detection(s) | Image quality requires review
rolled-in_scale_20.jpg,200,200,REVIEW,136.35,15.5,671.07,4,53.2400016784668,32.470001220703125,0.263,rolled-in_scale,92,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | 3 low-confidence detection(s) | Image quality requires review
rolled-in_scale_203.jpg,200,200,REVIEW,117.73,14.03,672.51,5,26.860000610351562,8.289999961853027,0.353,rolled-in_scale,90,HIGH,REJECT,Large affected area | Multiple defects detected | Higher-risk defect type detected | Defect detected in center region | 4 low-confidence detection(s) | Image quality requires review
rolled-in_scale_21.jpg,200,200,REVIEW,137.53,15.21,664.01,2,30.280000686645508,20.979999542236328,0.605,rolled-in_scale,85,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Image quality requires review
rolled-in_scale_213.jpg,200,200,REVIEW,113.57,13.96,686.72,2,67.41999816894531,35.650001525878906,0.357,rolled-in_scale,85,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | 1 low-confidence detection(s) | Image quality requires review
rolled-in_scale_216.jpg,200,200,REVIEW,116.87,15.61,710.64,4,28.270000457763672,11.710000038146973,0.272,rolled-in_scale,94,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | Defect detected in center region | 3 low-confidence detection(s) | Image quality requires review
rolled-in_scale_220.jpg,200,200,REVIEW,75.79,11.3,373.33,1,31.239999771118164,31.239999771118164,0.348,rolled-in_scale,75,HIGH,REJECT,Large affected area | Large individual defect | Higher-risk defect type detected | 1 low-confidence detection(s) | Image quality requires review
